"","Name","Mileage"
"5232","Hyundai i20 1.2 Sportz",17
"5233","Maruti Ciaz ZXi",20.73
"5234","Land Rover Range Rover 2.2L Prestige",12.7
"5235","Tata Indigo LX BSII",16.1
"5236","Tata Zest Revotron 1.2T XM",17.57
"5237","Mahindra XUV500 W10 1.99 mHawk",16
"5238","Honda Accord 2.4 AT",11.7
"5239","Tata Nano Twist XT",25.4
"5240","Hyundai Elantra CRDi S",22.7
"5241","Tata Indica V2 eLS",25
"5242","Honda Amaze S i-Dtech",25.8
"5243","Mahindra XUV500 W8 2WD",15.1
"5244","BMW X3 xDrive 20d Expedition",18.56
"5245","Hyundai Grand i10 1.2 Kappa Magna",18.9
"5246","Maruti Baleno Zeta 1.2",21.4
"5247","Hyundai Verna 1.6 CRDi AT SX",19.08
"5248","Maruti Ertiga VDI",25.47
"5249","Mini Cooper S Carbon Edition",13.6
"5250","Maruti Ritz ZDi",23.2
"5251","Skoda Laura L n K 1.9 PD AT",15.6
"5252","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"5253","Hyundai i20 2015-2017 Sportz 1.2",18.6
"5254","Honda Brio E MT",19.4
"5255","Honda Amaze S i-Dtech",25.8
"5256","BMW 5 Series 2003-2012 520d",18.48
"5257","Audi Q7 3.0 TDI Quattro Premium Plus",12.07
"5258","Hyundai Grand i10 CRDi Magna",24
"5259","Nissan Micra Diesel XV",23.08
"5260","Hyundai Grand i10 Sportz",18.9
"5261","Hyundai EON Era",21.1
"5262","Mercedes-Benz New C-Class C250 Avantgarde",11.74
"5263","Land Rover Range Rover 2.2L Pure",12.7
"5264","Mahindra Ssangyong Rexton RX7",11.18
"5265","Maruti Ciaz 1.4 Delta",20.73
"5266","Mercedes-Benz R-Class R350 4Matic Long",11.8
"5267","Maruti Dzire AMT VXI",22
"5268","Land Rover Range Rover Vogue SE 4.4 SDV8",11.49
"5269","Renault Duster 110PS Diesel RxZ",19.01
"5270","Hyundai Verna 1.6 SX",22.32
"5271","Toyota Corolla Altis 1.8 VL CVT",14.28
"5272","BMW 3 Series Sport",21.76
"5273","Ford EcoSport 1.5 Ti VCT MT Signature",18.88
"5274","Maruti Swift VDI BSIV",25.2
"5275","Hyundai Santa Fe 4x4 AT",11.72
"5276","Tata Indica V2 DLS",17.2
"5277","Hyundai Grand i10 CRDi Sportz",24
"5278","Maruti Wagon R VXI AMT",22.5
"5279","Mahindra XUV500 W10 2WD",16
"5280","Audi A4 2.0 TDI",16.55
"5281","Volkswagen Vento Diesel Highline",20.54
"5282","Maruti Vitara Brezza ZDi Plus Dual Tone",24.3
"5283","Maruti Zen LX",17.3
"5284","Hyundai i10 Era",19.81
"5285","Honda WR-V Edge Edition i-VTEC S",17.5
"5286","Honda City i DTEC VX",25.1
"5287","Toyota Fortuner 4x2 4 Speed AT",11.5
"5288","Mahindra XUV500 AT W10 FWD",16
"5289","Ford Figo Diesel ZXI",20
"5290","Honda Jazz 1.2 V CVT i VTEC",19
"5291","Ford Endeavour 3.2 Titanium AT 4X4",10.91
"5292","Nissan Sunny XL CVT",17.97
"5293","Skoda Octavia Ambiente 1.9 TDI MT",18.7
"5294","Chevrolet Beat Diesel LT",25.44
"5295","Toyota Camry W2 (AT)",12.1
"5296","Renault Duster 110PS Diesel RxZ",19.01
"5297","Mercedes-Benz GLA Class 200 d Style",17.9
"5298","Tata Zest Revotron 1.2T XMS",17.57
"5299","Hyundai i20 1.2 Magna",18.5
"5300","Maruti Wagon R VXI AMT1.2",21.5
"5301","Hyundai Xcent 1.2 CRDi S",25.4
"5302","Honda City 1.5 S MT",17
"5303","Hyundai Accent GLE",13.2
"5304","Hyundai Verna Xi (Petrol)",13.9
"5305","Ford Figo Petrol ZXI",15.6
"5306","Honda Amaze S i-Dtech",25.8
"5307","Maruti Wagon R LX BSII",18.9
"5308","Mercedes-Benz E-Class Facelift",13
"5309","Audi A6 2011-2015 35 TDI Technology",17.68
"5310","Mercedes-Benz S Class 2005 2013 S 350 CDI",13.5
"5311","Maruti Swift Dzire LDi",19.3
"5312","Toyota Corolla H2",13.4
"5313","Mahindra Scorpio S10 7 Seater",15.4
"5314","Maruti Wagon R VXI",22.5
"5315","Toyota Fortuner 4x2 Manual",13
"5316","Maruti Zen Estilo 1.1 LX BSIII",18.2
"5317","Tata Nano CX",25.4
"5318","Hyundai i20 Magna",18.5
"5319","BMW 3 Series 320d",22.69
"5320","Mahindra XUV500 W6 2WD",16
"5321","Volkswagen Vento IPL II Petrol Trendline",15.8
"5322","Skoda Fabia 1.2 MPI Classic",17.5
"5323","Tata Nano Twist XT",25.4
"5324","Ford Figo Diesel EXI",20
"5325","Volkswagen Vento IPL II Petrol Highline AT",14.8
"5326","Land Rover Range Rover HSE Dynamic",12.7
"5327","Honda City i DTEC SV",26
"5328","Renault KWID Climber 1.0 AMT",22.5
"5329","Hyundai Grand i10 Asta Option",18.9
"5330","Chevrolet Cruze LTZ AT",18.1
"5331","Hyundai i20 1.4 Asta",22.54
"5332","Maruti Alto K10 VXI AGS",24.07
"5333","Hyundai Creta 1.6 SX Option Diesel",20.5
"5334","Honda Amaze VX i-Vtech",18
"5335","Hyundai i20 Active 1.4 SX Dual Tone",21.19
"5336","Maruti Celerio VXI",23.1
"5337","Audi A4 2.0 TDI",16.55
"5338","Hyundai Verna 1.4 CRDi",24.8
"5339","Renault Fluence Diesel E4",21.8
"5340","Volkswagen Polo 1.2 MPI Highline",16.2
"5341","Tata Indigo LX",17
"5342","Hyundai i10 Sportz",20.36
"5343","BMW 7 Series 730Ld Sedan",16.46
"5344","Hyundai Creta 1.6 CRDi AT SX Plus",17.01
"5345","Hyundai Grand i10 Magna",18.9
"5346","Maruti Ritz VDi",21.1
"5347","Mahindra Scorpio 2.6 SLX CRDe",10.5
"5348","Hyundai i10 Era",19.81
"5349","Tata Safari Storme 2012-2015 VX",14
"5350","Honda Civic 2006-2010 1.8 V MT",13.5
"5351","Maruti Zen Estilo LXI BSIII",18.2
"5352","Maruti Swift Dzire VDI",23.4
"5353","Toyota Fortuner 4x2 Manual",13
"5354","Maruti Swift VDI",28.4
"5355","Maruti Dzire LDI",28.4
"5356","Hyundai Grand i10 Asta",18.9
"5357","Renault KWID RXL",25.17
"5358","Tata Indigo CS eGLX BS IV",15.64
"5359","Ford Figo Diesel Titanium",20
"5360","Porsche Cayenne 2009-2014 Diesel",15.15
"5361","Maruti Alto K10 VXI",24.07
"5362","Volkswagen Vento 1.5 TDI Highline",20.34
"5363","Mahindra Scorpio 2.6 SLX CRDe",10.5
"5364","BMW X3 xDrive 20d Luxury Line",18.56
"5365","Honda City 1.5 V MT",17
"5366","Mini Cooper 3 DOOR S",17.44
"5367","Mitsubishi Pajero Sport 4X4 AT",13.5
"5368","Maruti Swift Dzire VDi",19.3
"5369","Bentley Continental Flying Spur",8.6
"5370","Maruti Ertiga VDI",20.77
"5371","Toyota Innova 2.5 G4 Diesel 7-seater",12.8
"5372","Mercedes-Benz New C-Class C 200 Kompressor Elegance MT",11.7
"5373","Mercedes-Benz New C-Class C 220 CDI BE Avantgare",14.84
"5374","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"5375","Toyota Etios Liva 1.2 G",17.71
"5376","Hyundai i10 Magna 1.2",20.36
"5377","Land Rover Freelander 2 SE",12.39
"5378","Toyota Innova 2.5 V Diesel 8-seater",12.8
"5379","Hyundai i20 1.2 Magna",18.5
"5380","Nissan Micra XV CVT",19.15
"5381","BMW X6 xDrive 40d M Sport",15.87
"5382","Honda City 1.5 V AT",16.8
"5383","Honda Amaze E i-Dtech",25.8
"5384","Toyota Fortuner 3.0 Diesel",11.5
"5385","Land Rover Discovery Sport SD4 HSE Luxury",12.97
"5386","Hyundai Creta 1.6 CRDi SX",19.67
"5387","Chevrolet Beat Diesel LT",25.44
"5388","Toyota Innova Crysta 2.8 GX AT",11.36
"5389","Maruti Swift Dzire VDI",23.4
"5390","Hyundai Creta 1.6 CRDi SX Option",19.67
"5391","Land Rover Range Rover Sport SE",12.65
"5392","Honda Amaze VX i-DTEC",25.8
"5393","Hyundai Creta 1.6 SX Plus Dual Tone Petrol",15.29
"5394","Volkswagen Vento Sport 1.2 TSI AT",18.19
"5395","Honda City i DTec VX",26
"5396","Hyundai Creta 1.6 SX Plus Dual Tone Petrol",15.29
"5397","Ford Figo Diesel Titanium",20
"5398","BMW 5 Series 2013-2017 530d M Sport",14.69
"5399","Mitsubishi Pajero 2.8 SFX 7Str",10.5
"5400","Renault Duster 85PS Diesel RxL Option",19.87
"5401","Maruti Ritz VXI",21.1
"5402","Hyundai Grand i10 Sportz",18.9
"5403","Mercedes-Benz GLA Class 200 CDI SPORT",17.9
"5404","BMW 5 Series 520d Luxury Line",22.48
"5405","Hyundai Creta 1.6 SX Plus Petrol Automatic",13
"5406","Renault KWID RXT Optional",25.17
"5407","Audi A4 3.0 TDI Quattro",14.94
"5408","Maruti Ciaz VDI SHVS",28.09
"5409","Honda Jazz S",16
"5410","BMW 3 Series 320d Luxury Line",22.69
"5411","Hyundai Verna SX CRDi AT",19.08
"5412","Hyundai Creta 1.4 CRDi S Plus",21.38
"5413","Volkswagen Vento 2013-2015 1.6 Comfortline",15.04
"5414","BMW 3 Series Luxury Line",21.76
"5415","Honda CR-V Petrol 2WD",14.4
"5416","Renault Duster 110PS Diesel RxZ AWD",19.72
"5417","Hyundai i20 Asta 1.2",18.6
"5418","Volkswagen Jetta 2013-2015 2.0L TDI Highline AT",16.96
"5419","Hyundai Creta 1.6 SX Plus Diesel",19.67
"5420","Maruti Ciaz VDI SHVS",28.09
"5421","Hyundai i20 Asta 1.4 CRDi",22.54
"5422","Hyundai Verna 1.6 SX VTVT",17.01
"5423","Volkswagen Polo Diesel Trendline 1.2L",22.07
"5424","Volkswagen Polo Diesel Trendline 1.2L",22.07
"5425","Maruti SX4 Vxi BSIII",15
"5426","Honda Mobilio RS Option i DTEC",24.5
"5427","Renault Duster 110PS Diesel RxZ Plus",19.64
"5428","Toyota Fortuner 2.8 2WD AT",12.9
"5429","Volvo XC60 D4 SUMMUM",14.7
"5430","Maruti Celerio VXI AT",23.1
"5431","Maruti Ciaz ZDi Plus",26.21
"5432","Audi Q5 2008-2012 2.0 TDI",12.8
"5433","BMW X1 sDrive 20d Sportline",17.05
"5434","Ford Figo Petrol ZXI",15.6
"5435","Hyundai Elantra CRDi SX",22.7
"5436","Hyundai Verna 1.6 i ABS",13.9
"5437","Honda Civic 2006-2010 1.8 S MT",13.5
"5438","Toyota Fortuner 4x4 MT",12.55
"5439","Hyundai i10 Sportz",20.36
"5440","Nissan Sunny 2011-2014 Diesel XL",21.64
"5441","BMW 5 Series 2013-2017 520d Luxury Line",18.12
"5442","Chevrolet Optra Magnum 2.0 LT",16.52
"5443","Hyundai i10 Asta",20.36
"5444","Skoda Laura Ambiente",17.5
"5445","Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde",10
"5446","Honda Amaze SX i-DTEC",25.8
"5447","BMW X1 xDrive 20d xLine",20.68
"5448","Toyota Innova 2.5 G (Diesel) 8 Seater",12.99
"5449","Porsche Panamera 2010 2013 Diesel",7.5
"5450","Nissan Sunny XV D",22.71
"5451","Maruti Swift Dzire LDI",26.59
"5452","Maruti Wagon R ZXI AMT 1.2",21.5
"5453","Volkswagen Jetta 2013-2015 2.0L TDI Highline AT",16.96
"5454","Honda Accord 2.4 Inspire M/T",9.8
"5455","Honda City i VTEC V",17.8
"5456","Hyundai Verna 1.6 SX VTVT",17.01
"5457","Maruti Wagon R LX BSII",18.9
"5458","Maruti Swift Dzire Tour LDI",23.4
"5459","Audi Q5 2008-2012 2.0 TFSI Quattro",9.74
"5460","Toyota Etios Cross 1.4 GD",23.59
"5461","Hyundai i10 Era 1.1 iTech SE",19.81
"5462","Hyundai Verna 1.6 VTVT",17.01
"5463","Volkswagen Polo 1.5 TDI Highline",20.14
"5464","BMW 5 Series 520d Sport Line",22.48
"5465","Hyundai i20 1.4 Asta Optional With Sunroof",23
"5466","Hyundai Grand i10 Asta Option AT",18.9
"5467","Toyota Fortuner 4x2 4 Speed AT",11.5
"5468","Maruti Baleno Zeta Automatic",21.4
"5469","Hyundai Creta 1.6 SX Plus Petrol Automatic",13
"5470","Hyundai i10 Sportz",20.36
"5471","Tata Tigor XE Diesel",24.7
"5472","Skoda Superb Style 1.8 TSI AT",14.67
"5473","Maruti Swift Dzire VDI",26.59
"5474","Honda CR-V 2.0 AT",13.1
"5475","Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",12.8
"5476","Honda City 1.5 V MT",17
"5477","Hyundai Verna VTVT 1.6 AT SX Plus",17
"5478","Toyota Etios 1.4 VXD",23.59
"5479","Skoda Superb Elegance 1.8 TSI AT",13.7
"5480","Nissan Sunny 2011-2014 Diesel XV",21.64
"5481","Honda City 1.5 V MT Exclusive",17
"5482","Hyundai Elite i20 Diesel Asta Option",22.54
"5483","Chevrolet Optra 1.6 LT Royale",17.4
"5484","Honda Amaze S i-Vtech",18
"5485","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"5486","Maruti Swift VDI",22.9
"5487","Ford Endeavour 3.0L 4X4 AT",11.4
"5488","Maruti Baleno LXI",15.4
"5489","Maruti Wagon R LX",18.9
"5490","Volkswagen Polo 1.5 TDI Highline",20.14
"5491","Hyundai Verna 1.6 SX VTVT (O)",17.1
"5492","Maruti Ciaz ZDi Plus SHVS",28.09
"5493","Nissan Sunny 2011-2014 Diesel XL",21.64
"5494","Skoda Rapid 1.6 MPI Ambition With Alloy Wheel",15
"5495","Maruti Eeco 7 Seater Standard",15.1
"5496","Skoda Rapid Ultima 1.6 MPI Ambition Plus",15
"5497","Toyota Fortuner 4x4 MT",12.55
"5498","Hyundai Creta 1.6 CRDi SX",19.67
"5499","Hyundai i20 Magna Optional 1.2",18.5
"5500","Honda City i DTEC V",26
"5501","Maruti 800 Std",16.1
"5502","Ford Ikon 1.3 Flair",13.8
"5503","Maruti Swift Dzire LXI",20.85
"5504","Honda City 1.5 V MT Sunroof",16.8
"5505","Hyundai Verna CRDi",16.8
"5506","Hyundai Verna 1.6 SX VTVT",17.01
"5507","Renault KWID RXT",25.17
"5508","Maruti Wagon R LXI",18.9
"5509","Hyundai Grand i10 Sportz",18.9
"5510","Hyundai i20 1.2 Asta",18.6
"5511","Honda Amaze S i-Vtech",18
"5512","Ford Fiesta 1.4 Duratorq ZXI",17.8
"5513","Hyundai Verna SX CRDi AT",19.08
"5514","Toyota Etios VD SP",23.59
"5515","Honda Jazz 1.2 V CVT i VTEC",19
"5516","Hyundai Verna 1.6 CRDi SX",23.9
"5517","Mercedes-Benz CLA 200 D Sport Edition",17.9
"5518","Skoda Octavia Elegance 1.8 TSI AT",14.7
"5519","Chevrolet Beat Diesel LS",25.44
"5520","Volkswagen Polo Diesel Trendline 1.2L",22.07
"5521","Maruti SX4 S Cross DDiS 200 Zeta",23.65
"5522","Honda City V MT",16.8
"5523","Volkswagen Vento 1.5 TDI Highline",20.64
"5524","Hyundai Grand i10 1.2 Kappa Magna",18.9
"5525","Renault KWID AMT RXL",24.04
"5526","Maruti Alto 800 LXI",22.74
"5527","Ford Ecosport 1.5 Ti VCT MT Titanium",15.8
"5528","Maruti Baleno Zeta",21.4
"5529","Maruti Ritz VDi",23.2
"5530","Mercedes-Benz E-Class 280 CDI",11
"5531","Maruti Ritz VDi",23.2
"5532","Chevrolet Beat Diesel LT",25.44
"5533","Maruti SX4 Vxi BSIV",15.5
"5534","Maruti Omni 5 Seater BSIV",14
"5535","Mitsubishi Pajero Sport Anniversary Edition",13.5
"5536","Mercedes-Benz S Class 2005 2013 S 300 L",13
"5537","Chevrolet Beat Diesel LS",25.44
"5538","Ford Figo 2015-2019 1.5D Titanium MT",25.83
"5539","Honda City i-VTEC VX",17.4
"5540","Mercedes-Benz GLA Class 200 CDI SPORT",17.9
"5541","Hyundai Creta 1.4 CRDi S Plus",21.38
"5542","Ford Fiesta Classic 1.4 Duratorq CLXI",17.8
"5543","Audi A4 2.0 TDI",16.55
"5544","Hyundai i10 Magna 1.1",19.81
"5545","BMW 3 Series 320i Sedan",12.05
"5546","BMW 7 Series 730Ld",16.46
"5547","Hyundai Verna 1.6 SX VTVT",17.01
"5548","Volkswagen Ameo 1.5 TDI Comfortline AT",22
"5549","Chevrolet Aveo 1.4 LS",14.49
"5550","Chevrolet Cruze LTZ",18.3
"5551","Hyundai i20 1.4 Sportz",22.54
"5552","Honda BRV i-VTEC V CVT",16
"5553","Hyundai Xcent 1.2 Kappa SX",19.1
"5554","Hyundai Grand i10 CRDi Sportz",24
"5555","Maruti Alto LXi",19.7
"5556","Toyota Innova 2.5 VX (Diesel) 7 Seater",12.99
"5557","Hyundai i10 Sportz 1.2 AT",16.95
"5558","Honda City i-VTEC CVT V",18
"5559","Maruti Zen LX",17.3
"5560","Maruti Wagon R LXI BS IV",20.51
"5561","Ford Figo Diesel Titanium",20
"5562","Honda Amaze S i-Vtech",18
"5563","Hyundai Accent GLE",13.2
"5564","Hyundai Verna 1.6 SX CRDi (O)",22.32
"5565","Maruti Swift ZDi",25.2
"5566","Mercedes-Benz B Class B180",14.8
"5567","Chevrolet Cruze LTZ",17.3
"5568","Skoda Laura Ambiente 2.0 TDI CR AT",20
"5569","Mahindra Scorpio VLX 2WD BSIV",12.05
"5570","BMW X1 xDrive 20d xLine",20.68
"5571","Mercedes-Benz E-Class 2009-2013 E350 Petrol",10.93
"5572","Skoda Superb Elegance 1.8 TSI AT",13.7
"5573","Honda Brio VX AT",16.5
"5574","Hyundai i10 Magna 1.2",20.36
"5575","Honda City i VTEC SV",17.4
"5576","Ford Figo Petrol ZXI",15.6
"5577","Toyota Innova 2.5 G4 Diesel 7-seater",12.8
"5578","Mahindra Verito 1.5 D6 BSIV",21
"5579","Mahindra KUV 100 G80 K8 Dual Tone",18.15
"5580","Hyundai i20 Sportz Option 1.2",18.6
"5581","Tata New Safari EX 4x2",12
"5582","Maruti Swift Dzire VDi",19.3
"5583","BMW X5 xDrive 30d M Sport",15.97
"5584","Audi A6 2011-2015 2.0 TDI Premium Plus",17.68
"5585","Maruti Baleno Delta 1.2",21.4
"5586","Hyundai Santa Fe 4WD AT",13.01
"5587","Chevrolet Cruze LTZ AT",14.39
"5588","Mercedes-Benz E-Class 2015-2017 E250 Edition E",15
"5589","Hyundai Santro Xing GLS",17.92
"5590","Maruti Ciaz VDi Plus SHVS",28.09
"5591","Honda City i-VTEC V",17.4
"5592","Nissan Terrano XL Plus ICC WT20 SE",20.45
"5593","BMW 3 Series 320d Prestige",18.88
"5594","Honda City i DTEC V",26
"5595","Nissan Terrano XL Plus 85 PS",20.45
"5596","Hyundai Grand i10 CRDi Sportz",24
"5597","Toyota Fortuner 4x2 AT",12.55
"5598","Toyota Innova Crysta 2.4 VX MT",13.68
"5599","Maruti Baleno Zeta 1.2",21.4
"5600","Hyundai i10 Sportz 1.1L",19.81
"5601","Audi Q7 3.0 TDI Quattro Premium Plus",12.07
"5602","Volvo S60 D4 Momentum",27.03
"5603","Honda City i VTEC V",17.8
"5604","Maruti Alto K10 2010-2014 VXI",20.92
"5605","Honda Brio 1.2 S Option MT",18.5
"5606","Mahindra Scorpio VLX 2WD AIRBAG BSIV",12.05
"5607","Renault Duster 110PS Diesel RxL AMT",19.6
"5608","Hyundai Creta 1.6 CRDi SX",19.67
"5609","Tata Tiago 1.2 Revotron XZ",23.84
"5610","Mahindra XUV500 W6 2WD",16
"5611","Volkswagen Vento 1.5 TDI Highline",20.34
"5612","Mercedes-Benz B Class B180",14.8
"5613","Maruti SX4 Vxi BSIV",15.5
"5614","Hyundai Getz GLE",15.3
"5615","BMW 6 Series Gran Coupe",17.54
"5616","Audi A4 2.0 TDI 177 Bhp Premium Plus",17.11
"5617","Hyundai i20 Asta Option 1.2",18.6
"5618","Nissan Terrano XL D Option",19.87
"5619","Volkswagen Vento Konekt Diesel Highline",20.54
"5620","Hyundai i10 Sportz",20.36
"5621","Lamborghini Gallardo Coupe",6.4
"5622","Jaguar XF 3.0 Litre S Premium Luxury",14.74
"5623","Maruti Swift Dzire VXi",17.5
"5624","Tata Indica Vista Quadrajet VX",22.3
"5625","Hyundai i20 Asta 1.4 CRDi",21.27
"5626","Hyundai Xcent 1.2 Kappa S Option",19.1
"5627","Toyota Innova 2.5 VX (Diesel) 7 Seater",12.99
"5628","Tata Tiago 1.2 Revotron XZ",23.84
"5629","Renault KWID RXL",25.17
"5630","Toyota Innova 2.5 V Diesel 7-seater",12.8
"5631","Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde",13
"5632","Honda City 1.5 S AT",16.8
"5633","Hyundai i10 Sportz 1.2",20.36
"5634","Hyundai Creta 1.6 CRDi SX Option",19.67
"5635","Honda Amaze VX Petrol",19.5
"5636","Volkswagen Polo 1.2 MPI Trendline",18.78
"5637","Hyundai i10 Magna 1.2",20.36
"5638","Renault Pulse RxL",23.08
"5639","Volkswagen Vento 1.5 TDI Highline AT",21.5
"5640","Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV",12.99
"5641","Toyota Corolla Altis G",14.53
"5642","Hyundai Verna CRDi",16.8
"5643","Mercedes-Benz GL-Class 350 CDI Blue Efficiency",11.3
"5644","Renault Duster 85PS Diesel RxL Optional",20.46
"5645","Skoda Rapid 1.6 MPI Ambition",15.41
"5646","Hyundai i10 Sportz 1.2",20.36
"5647","Mahindra KUV 100 mFALCON G80 K8",18.15
"5648","Maruti Celerio VXI AMT",23.1
"5649","Maruti A-Star AT VXI",16.98
"5650","Honda City i DTEC VX",25.1
"5651","Skoda Superb 1.8 TSI",12.6
"5652","Hyundai Grand i10 Sportz",18.9
"5653","Renault Duster 85PS Diesel RxL",20.45
"5654","Hyundai Grand i10 Magna",18.9
"5655","Ford EcoSport 1.5 TDCi Titanium",22.77
"5656","Nissan Sunny 2011-2014 XL",16.95
"5657","Ford Figo Aspire 1.5 TDCi Titanium",25.83
"5658","Honda Civic 2006-2010 1.8 V MT",13.5
"5659","Renault KWID RXT Optional",25.17
"5660","Honda Brio EX MT",19.4
"5661","Maruti Swift ZXI ABS",16.1
"5662","Hyundai i20 Magna Optional 1.4 CRDi",21.9
"5663","Skoda Superb Elegance 2.0 TDI CR AT",17.2
"5664","Maruti Wagon R LXI BSII",18.9
"5665","Volkswagen Vento 1.5 TDI Highline AT",21.21
"5666","Honda City i DTEC S",26
"5667","Hyundai i20 1.4 Sportz",22.54
"5668","Nissan Micra XV CVT",19.15
"5669","Renault KWID RXT Optional",25.17
"5670","Honda City i-DTEC SV",25.6
"5671","Toyota Innova Crysta 2.4 G MT 8S",13.68
"5672","Maruti Baleno Alpha 1.3",27.39
"5673","Ford EcoSport 1.5 TDCi Trend",22.77
"5674","Toyota Innova 2.5 G (Diesel) 8 Seater",12.99
"5675","Ford Ecosport 1.5 DV5 MT Ambiente",22.7
"5676","Volkswagen Polo Diesel Comfortline 1.2L",22.07
"5677","Hyundai i20 Sportz 1.4 CRDi",22.54
"5678","Renault Duster 85PS Diesel RxL Explore",19.87
"5679","Ford Ikon 1.3 Flair",13.8
"5680","Ford Endeavour XLT TDCi 4X2",13.1
"5681","Maruti Baleno Delta 1.3",27.39
"5682","Mercedes-Benz New C-Class C 220 CDI Elegance AT",14.84
"5683","Maruti Esteem Vxi - BSIII",15.9
"5684","Tata Indigo XL Grand Petrol",12.85
"5685","BMW 5 Series 525d Sedan",16.73
"5686","Hyundai Santro Xing GL Plus",17.92
"5687","Skoda Octavia 2.0 TDI AT Style Plus",19.5
"5688","Audi A6 2011-2015 35 TDI Technology",17.68
"5689","Ford Figo 1.5D Trend MT",25.83
"5690","Mahindra Xylo D4 BS III",14.95
"5691","Maruti Celerio ZXI AT",23.1
"5692","Toyota Innova 2.5 G4 Diesel 8-seater",12.8
"5693","Hyundai Grand i10 CRDi Asta",24
"5694","Hyundai Grand i10 1.2 Kappa Sportz",18.9
"5695","Hyundai Grand i10 Sportz",18.9
"5696","Hyundai Elite i20 Petrol Asta",18.6
"5697","Maruti Zen Estilo LXI BSIII",18.2
"5698","Maruti Alto K10 2010-2014 VXI",20.92
"5699","Toyota Fortuner 4x2 Manual",13
"5700","Mahindra Thar CRDe AC",16.55
"5701","Toyota Etios G",16.78
"5702","Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury",12
"5703","Renault Duster 110PS Diesel RxZ",19.6
"5704","Maruti Swift VDI",22.9
"5705","Volkswagen Vento Magnific 1.6 Comfortline",15.04
"5706","Skoda Superb L&K 2.0 TDI AT",18.19
"5707","BMW 3 Series 330d Convertible",8.2
"5708","Maruti Wagon R VXI BS IV",18.9
"5709","Renault KWID RXT",25.17
"5710","Ford Endeavour 4x2 XLT Limited Edition",10.9
"5711","Maruti Vitara Brezza ZDi Plus Dual Tone",24.3
"5712","Mercedes-Benz E-Class 200 Kompressor Elegance",10.5
"5713","Mercedes-Benz C-Class Progressive C 220d",0
"5714","Audi A4 2.0 TDI Celebration Edition",16.55
"5715","Hyundai Grand i10 Asta",18.9
"5716","Mitsubishi Pajero Sport 4X4",13.5
"5717","Mercedes-Benz New C-Class C 250 CDI Avantgarde",19.71
"5718","Maruti Alto K10 VXI AGS",24.07
"5719","Hyundai i20 Sportz 1.2",18.6
"5720","Maruti Swift Dzire VDI",23.4
"5721","Mercedes-Benz R-Class R350 4Matic Long",11.8
"5722","Ford EcoSport 1.5 Ti VCT AT Titanium",15.63
"5723","Honda City i DTEC VX Option",25.1
"5724","Maruti Alto K10 2010-2014 VXI",20.92
"5725","Maruti Ertiga ZDI",20.77
"5726","Hyundai i20 Diesel Asta Option",22.54
"5727","Tata Indigo CS eGLX BS IV",15.64
"5728","Maruti Alto Std",19.7
"5729","Hyundai Creta 1.6 SX",15.8
"5730","Maruti Wagon R LX",18.9
"5731","Toyota Etios V",16.78
"5732","Toyota Etios V",16.78
"5733","Renault Duster 110PS Diesel RXZ Optional with Nav",19.01
"5734","Maruti Swift Dzire Vdi BSIV",19.3
"5735","Mercedes-Benz GLC 220",17.9
"5736","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"5737","Maruti Ciaz 1.4 AT Alpha",19.12
"5738","Ford Ecosport 1.5 DV5 MT Titanium",22.7
"5739","Tata Zest Quadrajet 1.3 75PS XE",22.95
"5740","Ford Endeavour 3.0L 4X4 AT",11.4
"5741","Renault Duster 110PS Diesel RxZ AMT",19.6
"5742","Nissan X-Trail SLX MT",14.42
"5743","Toyota Fortuner 4x4 AT",12.55
"5744","Chevrolet Aveo U-VA 1.2 LS",15.26
"5745","Skoda Rapid 1.6 TDI Ambition",20.5
"5746","Mahindra XUV500 W8 4WD",15.1
"5747","Maruti Swift Dzire ZDi",19.3
"5748","Skoda Octavia Elegance 1.9 TDI",18.7
"5749","Chevrolet Enjoy Petrol LS 7 Seater",13.7
"5750","Hyundai Accent GLE",13.2
"5751","Mercedes-Benz New C-Class C 200 CGI",14.74
"5752","Renault Duster 85PS Diesel RxE",20.45
"5753","Jaguar F Type 5.0 V8 S",12.5
"5754","Hyundai Verna 1.6 SX",22.32
"5755","Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde",13
"5756","Volkswagen Vento Petrol Highline",15.04
"5757","Skoda Superb Style 2.0 TDI AT",18.19
"5758","Mahindra Scorpio 1.99 S4 Plus",15.4
"5759","Maruti 800 DX BSII",16.1
"5760","Audi Q5 3.0 TDI Quattro Technology",13.22
"5761","Mahindra NuvoSport N6",17.45
"5762","Volkswagen Vento Diesel Highline",20.54
"5763","Maruti Swift Dzire VXI Optional",20.85
"5764","Maruti Ertiga VXI",16.02
"5765","Maruti Alto 800 2016-2019 LXI",24.7
"5766","Hyundai i20 Magna 1.4 CRDi (Diesel)",21.9
