"","X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","Price","car_age"
"3527",5185,"Maruti Swift 1.3 LXI","Delhi",2012,52000,"Petrol","Manual","First",16.1,1631.55257270694,113.803144037171,5,3.65,12
"3528",5188,"Hyundai Verna CRDi 1.6 AT SX Plus","Bangalore",2012,79000,"Diesel","Automatic","First",22,1582,126.2,5,5.25,12
"3529",5189,"Audi A4 2.0 TDI Multitronic","Bangalore",2012,88000,"Diesel","Automatic","First",16.55,1968,140,5,16.25,12
"3530",5192,"Maruti Swift LXI BSIV","Coimbatore",2008,50121,"Petrol","Manual","First",20.4,1197,83.11,5,3.41,16
"3531",5193,"Hyundai Grand i10 CRDi Magna","Hyderabad",2014,79000,"Diesel","Manual","First",24,1120,70,5,4.15,10
"3532",5194,"Volkswagen Polo 1.5 TDI Highline","Hyderabad",2014,46000,"Diesel","Manual","Second",20.14,1498,88.8,5,5.9,10
"3533",5196,"Hyundai i20 Asta 1.2","Kolkata",2015,41000,"Petrol","Manual","First",18.6,1197,81.83,5,4.75,9
"3534",5197,"Maruti Alto K10 VXI AGS","Chennai",2015,25000,"Petrol","Automatic","First",24.07,998,67.1,5,3.5,9
"3535",5198,"Maruti Ertiga VDI","Pune",2014,71899,"Diesel","Manual","First",20.77,1248,88.76,7,7.25,10
"3536",5199,"Maruti Celerio VXI AT","Mumbai",2016,7100,"Petrol","Automatic","First",23.1,998,67.04,5,4.35,8
"3537",5200,"Renault KWID Climber 1.0 AMT","Coimbatore",2018,38171,"Petrol","Automatic","Second",22.5,999,67,5,4.99,6
"3538",5203,"Volkswagen Polo Diesel Highline 1.2L","Chennai",2017,26969,"Diesel","Manual","First",22.07,1199,73.9,5,6.9,7
"3539",5204,"Ford Figo Diesel ZXI","Chennai",2011,56500,"Diesel","Manual","First",20,1399,68,5,2.9,13
"3540",5205,"Nissan Terrano XL Plus 85 PS","Kolkata",2014,40000,"Diesel","Manual","First",20.45,1461,83.8,5,5.75,10
"3541",5206,"Force One LX 4x4","Kolkata",2014,41000,"Diesel","Manual","First",17,2200,139.01,7,8,10
"3542",5207,"Renault KWID 1.0 RXT Optional AMT","Kochi",2017,53105,"Petrol","Automatic","First",22.5,999,67,5,4.41,7
"3543",5208,"Skoda Rapid 1.5 TDI Elegance","Mumbai",2013,23000,"Diesel","Manual","First",21.14,1498,103.52,5,4.95,11
"3544",5210,"Ford Figo Diesel Titanium","Chennai",2012,82000,"Diesel","Manual","First",20,1399,68.05,5,2.95,12
"3545",5212,"Volkswagen Vento 1.5 TDI Highline","Hyderabad",2016,34000,"Diesel","Manual","First",20.64,1498,108.5,5,8.45,8
"3546",5216,"Volkswagen Jetta 2012-2014 2.0L TDI Highline AT","Chennai",2011,110000,"Diesel","Automatic","First",16.96,1968,138.1,5,8,13
"3547",5219,"Volkswagen Polo 1.2 MPI Highline","Kolkata",2014,22000,"Petrol","Manual","First",16.47,1198,74,5,4.11,10
"3548",5220,"Hyundai i20 Magna Optional 1.2","Coimbatore",2015,14925,"Petrol","Manual","First",18.5,1197,82.9,5,5.37,9
"3549",5221,"Maruti Ertiga ZDI","Mumbai",2013,75000,"Diesel","Manual","First",20.77,1248,88.8,7,6.55,11
"3550",5222,"Honda City i VTEC V","Chennai",2015,23000,"Petrol","Manual","First",17.4,1497,117.3,5,7,9
"3551",5223,"Honda City 1.5 S MT","Mumbai",2014,57000,"Petrol","Manual","First",17,1497,118,5,5.48,10
"3552",5224,"Volkswagen Jetta 2013-2015 2.0L TDI Highline AT","Kochi",2013,76718,"Diesel","Automatic","First",16.96,1968,138.03,5,6.51,11
"3553",5225,"Honda Amaze VX i-DTEC","Pune",2016,138000,"Diesel","Manual","First",25.8,1498,98.6,5,5.15,8
"3554",5229,"BMW 3 Series 320d","Bangalore",2012,73000,"Diesel","Automatic","First",22.69,1995,190,5,12.5,12
"3555",5230,"Ford EcoSport 1.5 Diesel Trend","Kochi",2017,63423,"Diesel","Manual","First",23,1498,98.96,5,7.69,7
"3556",5231,"Hyundai i20 Asta Optional with Sunroof 1.2","Kochi",2013,62132,"Petrol","Manual","First",18.5,1197,82.85,5,4.57,11
"3557",5232,"Honda City 1.5 S AT","Mumbai",2013,51000,"Petrol","Automatic","First",16.8,1497,118,5,4.5,11
"3558",5233,"Maruti Ritz VDI (ABS) BS IV","Hyderabad",2015,75000,"Diesel","Manual","First",23.2,1248,73.94,5,4.9,9
"3559",5234,"Hyundai i10 Era 1.1","Kolkata",2008,55410,"Petrol","Manual","First",19.81,1086,68.05,5,1.65,16
"3560",5235,"Chevrolet Sail 1.2 LS","Mumbai",2015,41000,"Petrol","Manual","First",18.2,1199,82.4,5,3.25,9
"3561",5236,"Hyundai Verna 1.6 SX CRDi (O)","Chennai",2012,45000,"Diesel","Manual","First",22.32,1582,126.32,5,6.25,12
"3562",5238,"Chevrolet Sail 1.2 LS","Jaipur",2013,48000,"Petrol","Manual","First",18.2,1199,82.4,5,3.25,11
"3563",5240,"Honda City 1.5 V MT Exclusive","Kochi",2013,50266,"Petrol","Manual","First",17,1497,118,5,5.53,11
"3564",5241,"Ford EcoSport 1.5 Petrol Titanium","Hyderabad",2017,21800,"Petrol","Manual","First",17,1497,121.36,5,8.75,7
"3565",5243,"Hyundai i10 Magna 1.2","Delhi",2010,62000,"Petrol","Manual","First",20.36,1197,78.9,5,2.4,14
"3566",5244,"Hyundai i20 1.2 Asta","Chennai",2014,41681,"Petrol","Manual","First",17,1197,80,5,4.55,10
"3567",5245,"Maruti Swift Dzire 1.2 Vxi BSIV","Delhi",2011,69313,"Petrol","Manual","Second",17.5,1197,85.8,5,2.65,13
"3568",5246,"Tata Indica V2 eLX","Pune",2017,49000,"Diesel","Manual","Second",25,1396,69,5,1.6,7
"3569",5247,"BMW 5 Series 2010-2013 530d","Coimbatore",2012,40471,"Diesel","Automatic","Second",16.2,2993,235,5,25.72,12
"3570",5248,"Maruti Swift VDI","Ahmedabad",2013,60000,"Diesel","Manual","First",22.9,1248,74,5,4.15,11
"3571",5249,"Ford Freestyle Titanium Plus Petrol","Jaipur",2018,1001,"Petrol","Manual","First",19,1194,94.68,5,7.23,6
"3572",5251,"BMW 3 Series 320d Highline","Mumbai",2008,66000,"Diesel","Automatic","Second",16.07,1995,181,5,7.25,16
"3573",5254,"Hyundai Elantra 1.6 SX","Pune",2013,170000,"Diesel","Manual","First",22.54,1582,126.2,5,7.5,11
"3574",5255,"Maruti Ritz ZDi","Hyderabad",2014,60000,"Diesel","Manual","First",23.2,1248,73.94,5,4.35,10
"3575",5256,"Maruti Vitara Brezza ZDi Plus Dual Tone","Pune",2016,85000,"Diesel","Manual","First",24.3,1248,88.5,5,8.9,8
"3576",5257,"Hyundai Xcent 1.2 Kappa S","Kolkata",2016,146000,"Petrol","Manual","Second",19.1,1197,82,5,3.5,8
"3577",5258,"Honda City i DTEC V","Kolkata",2014,56002,"Diesel","Manual","First",26,1498,98.6,5,6.1,10
"3578",5259,"Renault KWID RXT","Mumbai",2016,8554,"Petrol","Manual","First",25.17,799,53.3,5,3.2,8
"3579",5260,"Toyota Etios Cross 1.4L VD","Jaipur",2014,62322,"Diesel","Manual","First",23.59,1364,67.06,5,4.9,10
"3580",5261,"Maruti Alto K10 VXI","Kochi",2015,37929,"Petrol","Manual","First",24.07,998,67.1,5,3.69,9
"3581",5262,"Tata Tiago 1.2 Revotron XM Option","Chennai",2016,5400,"Petrol","Manual","First",23.84,1199,84,5,3.98,8
"3582",5263,"Hyundai i20 1.4 CRDi Magna","Kolkata",2013,60000,"Diesel","Manual","First",21.9,1396,90,5,2.95,11
"3583",5264,"Audi A4 2.0 TDI","Kochi",2014,55730,"Diesel","Automatic","First",16.55,1968,147.51,5,15.21,10
"3584",5265,"Maruti Swift VDI","Hyderabad",2015,62000,"Diesel","Manual","First",28.4,1248,74,5,6.3,9
"3585",5266,"Volkswagen Ameo 1.2 MPI Highline","Kochi",2017,14576,"Petrol","Manual","First",17,1198,73.75,5,6.69,7
"3586",5268,"Hyundai i20 Asta","Mumbai",2009,28000,"Petrol","Manual","First",17,1197,80,5,2.65,15
"3587",5271,"Maruti Celerio ZXI Optional AMT","Kochi",2018,12278,"Petrol","Automatic","First",23.1,998,67.04,5,5.63,6
"3588",5273,"Tata Indica V2 DL BSIII","Hyderabad",2004,200000,"Diesel","Manual","Second",17.88,1396,52.8,5,0.85,20
"3589",5275,"Maruti Celerio VXI","Kochi",2015,60586,"Petrol","Manual","First",23.1,998,67.04,5,4.11,9
"3590",5276,"Mercedes-Benz CLA 200 D Sport Edition","Ahmedabad",2015,13500,"Diesel","Automatic","First",17.9,2143,136,5,25.51,9
"3591",5277,"Maruti Alto 800 LXI","Jaipur",2017,30000,"Petrol","Manual","First",22.74,796,47.3,5,3.1,7
"3592",5279,"Tata Zest Revotron 1.2T XE","Kolkata",2017,65000,"Petrol","Manual","First",17.57,1193,88.7,5,4.8,7
"3593",5280,"Volkswagen Vento 1.6 Comfortline","Kolkata",2014,38000,"Petrol","Manual","First",16.09,1598,103.5,5,3.49,10
"3594",5281,"Maruti Ertiga ZXI","Mumbai",2012,25000,"Petrol","Manual","Second",17.5,1373,91.1,7,5.15,12
"3595",5283,"Volkswagen Polo 1.2 MPI Highline","Mumbai",2014,13710,"Petrol","Manual","First",16.2,1199,74,5,4.75,10
"3596",5285,"Maruti Celerio VXI","Hyderabad",2017,17000,"Petrol","Manual","First",23.1,998,67.04,5,4.9,7
"3597",5286,"BMW 3 Series 320d Corporate Edition","Chennai",2008,89000,"Diesel","Automatic","Second",16.07,1995,181,4,6.3,16
"3598",5287,"Honda City ZX VTEC","Jaipur",2006,100173,"Petrol","Manual","Second",16.9,1497,100,5,2.4,18
"3599",5289,"Renault Pulse Petrol RxL","Delhi",2016,40190,"Petrol","Manual","First",18.06,1198,74.93,5,4.25,8
"3600",5290,"Volkswagen Polo 1.5 TDI Highline","Hyderabad",2016,29647,"Diesel","Manual","First",20.14,1498,88,5,6.3,8
"3601",5291,"Maruti Baleno RS Petrol","Kochi",2018,43639,"Petrol","Manual","First",21.1,998,100,5,8.15,6
"3602",5292,"Hyundai i10 Magna","Kochi",2012,37333,"Petrol","Manual","First",20.36,1197,78.9,5,3.22,12
"3603",5293,"Hyundai i20 1.2 Spotz","Kochi",2018,48407,"Petrol","Manual","First",18.6,1197,81.83,5,7.65,6
"3604",5295,"Hyundai i10 Sportz 1.2","Pune",2010,72400,"Petrol","Manual","Second",20.36,1197,78.9,5,2.3,14
"3605",5297,"Honda Brio V MT","Pune",2012,65167,"Petrol","Manual","First",19.4,1198,86.8,5,3.28,12
"3606",5298,"Maruti Ciaz ZXi Option","Kochi",2016,25418,"Petrol","Manual","First",20.73,1373,91.2,5,7.09,8
"3607",5299,"Maruti Swift Dzire ZDi","Coimbatore",2013,38995,"Diesel","Manual","First",19.3,1248,73.9,5,6.46,11
"3608",5300,"Volkswagen Polo Diesel Comfortline 1.2L","Chennai",2012,60000,"Diesel","Manual","First",22.07,1199,73.9,5,4,12
"3609",5301,"BMW X1 sDrive20d","Delhi",2011,72000,"Diesel","Automatic","First",17.05,1995,184,5,11,13
"3610",5303,"Ford Figo 1.5D Trend MT","Kolkata",2015,4311,"Diesel","Manual","First",25.83,1498,99,5,4.8,9
"3611",5304,"BMW 3 Series Luxury Line","Bangalore",2017,21000,"Diesel","Automatic","First",21.76,1995,190,5,35,7
"3612",5306,"Maruti Wagon R LX BSIII","Mumbai",2007,50000,"Petrol","Manual","Second",17.3,1061,64,5,1.1,17
"3613",5307,"Maruti Baleno Zeta 1.2","Delhi",2018,13000,"Petrol","Manual","First",21.4,1197,83.1,5,6.6,6
"3614",5308,"Maruti Dzire VXI","Pune",2013,74000,"Petrol","Manual","First",22,1197,81.8,5,4.5,11
"3615",5310,"Volkswagen Polo 1.5 TDI Highline","Chennai",2017,25000,"Diesel","Manual","First",20.14,1498,88,5,6.9,7
"3616",5313,"Audi A6 35 TDI Matrix","Chennai",2015,20000,"Diesel","Automatic","First",18.53,1968,187.74,5,35.5,9
"3617",5314,"Hyundai Grand i10 1.2 CRDi Sportz","Kochi",2018,32663,"Diesel","Manual","First",24,1186,73.97,5,6.28,6
"3618",5316,"Tata Bolt Quadrajet XE","Hyderabad",2016,100303,"Diesel","Manual","First",22.95,1248,74,5,3.7,8
"3619",5317,"Hyundai EON Era Plus","Kochi",2015,43993,"Petrol","Manual","First",21.1,814,55.2,5,3.45,9
"3620",5320,"Volkswagen Polo 1.2 MPI Highline","Mumbai",2016,7523,"Petrol","Manual","First",16.2,1199,74,5,6.15,8
"3621",5322,"Hyundai Grand i10 CRDi Sportz","Ahmedabad",2016,30000,"Diesel","Manual","First",24,1120,70,5,5.5,8
"3622",5324,"Hyundai Grand i10 1.2 CRDi Sportz","Delhi",2015,59261,"Diesel","Manual","First",24,1186,73.97,5,4.25,9
"3623",5325,"Maruti Swift VDI","Kochi",2016,65210,"Diesel","Manual","First",22.9,1248,74,5,5.48,8
"3624",5326,"Hyundai i20 1.2 Asta Option","Bangalore",2016,19000,"Petrol","Manual","First",18.6,1197,81.83,5,7.25,8
"3625",5327,"Maruti Swift Dzire VXi","Hyderabad",2012,50000,"Petrol","Manual","First",17.5,1298,85.8,5,3,12
"3626",5328,"BMW 3 Series 320d Luxury Line","Hyderabad",2015,47000,"Diesel","Automatic","First",22.69,1995,190,5,29.5,9
"3627",5329,"Honda City ZX GXi","Mumbai",2007,75000,"Petrol","Manual","Second",17.7,1497,78,5,1.49,17
"3628",5330,"Hyundai i10 Sportz 1.2 AT","Pune",2013,54534,"Petrol","Automatic","First",16.95,1197,78.9,5,3.65,11
"3629",5331,"Ford Ecosport Signature Edition Diesel","Ahmedabad",2018,13000,"Diesel","Manual","First",23,1498,98.96,5,10.9,6
"3630",5332,"Maruti Celerio ZXI MT","Bangalore",2015,48808,"Petrol","Manual","First",23.1,998,67.04,5,4.3,9
"3631",5333,"Maruti Ertiga VDI","Pune",2012,63001,"Diesel","Manual","Second",20.77,1248,88.76,7,6.11,12
"3632",5335,"Honda City i VTEC SV","Mumbai",2016,34634,"Petrol","Manual","First",17.8,1497,117.3,5,6.9,8
"3633",5336,"Maruti Swift Dzire VXI","Bangalore",2012,69242,"Petrol","Manual","First",19.1,1197,85.8,5,4.69,12
"3634",5337,"Maruti Ritz LXi","Kochi",2011,33292,"Petrol","Manual","First",18.5,1197,85.8,5,3.19,13
"3635",5339,"Hyundai i20 Active SX Dual Tone Petrol","Pune",2019,1000,"Petrol","Manual","First",17.19,1197,81.86,5,8.6,5
"3636",5340,"Honda City 1.5 E MT","Chennai",2011,80000,"Petrol","Manual","Second",17,1497,118,5,3.85,13
"3637",5342,"Honda Amaze VX i-VTEC","Coimbatore",2019,16573,"Petrol","Manual","First",17.8,1198,86.7,5,9.31,5
"3638",5344,"Hyundai i20 Magna 1.2","Bangalore",2015,53000,"Petrol","Manual","First",18.6,1197,81.83,5,5.5,9
"3639",5345,"Hyundai Creta 1.6 CRDi SX","Hyderabad",2017,50129,"Diesel","Manual","First",19.67,1582,126.2,5,13.3,7
"3640",5347,"Maruti Alto 800 2016-2019 LXI","Mumbai",2018,11000,"Petrol","Manual","First",24.7,796,47.3,5,3.35,6
"3641",5349,"Hyundai i10 Magna","Delhi",2013,63265,"Petrol","Manual","First",20.36,1197,78.9,5,2.95,11
"3642",5350,"Volkswagen Ameo 1.5 TDI Highline","Pune",2016,20000,"Diesel","Manual","First",21.66,1498,108.62,5,6.75,8
"3643",5351,"Volkswagen Polo Petrol Highline 1.2L","Pune",2010,79000,"Petrol","Manual","Third",16.47,1198,73.9,5,2.44,14
"3644",5352,"Maruti Ciaz VXi Plus","Mumbai",2015,41000,"Petrol","Manual","First",20.73,1373,91.1,5,5.85,9
"3645",5353,"Volkswagen Polo GT TSI","Kochi",2015,26323,"Petrol","Automatic","First",17.21,1197,103.5,5,7.4,9
"3646",5354,"Hyundai Xcent 1.1 CRDi Base","Pune",2016,76000,"Diesel","Manual","First",24.4,1120,71,5,3.8,8
"3647",5356,"Honda City ZX GXi","Kolkata",2008,69000,"Petrol","Manual","First",17.7,1497,78,5,2.7,16
"3648",5358,"Honda City i VTEC V","Hyderabad",2016,29512,"Petrol","Manual","First",17.4,1497,117.3,5,7.9,8
"3649",5359,"Hyundai Xcent 1.2 CRDi S","Kolkata",2017,51000,"Diesel","Manual","First",25.4,1186,73.97,5,4.2,7
"3650",5360,"Renault Duster 110PS Diesel RxL","Mumbai",2014,58003,"Diesel","Manual","First",19.01,1461,108.45,5,5.75,10
"3651",5361,"Maruti A-Star AT VXI","Hyderabad",2013,56500,"Petrol","Automatic","First",16.98,998,66.1,5,3.45,11
"3652",5362,"Audi A4 2.0 TDI 177 Bhp Premium Plus","Bangalore",2014,29063,"Diesel","Automatic","First",17.11,1968,174.33,5,25.75,10
"3653",5364,"Renault Pulse Petrol RxZ","Coimbatore",2014,31897,"Petrol","Manual","First",18.06,1198,74.96,5,4.69,10
"3654",5367,"Honda City 1.5 S MT","Kolkata",2009,31423,"Petrol","Manual","First",17,1497,118,5,1.99,15
"3655",5368,"Maruti Swift VDI","Chennai",2014,75180,"Diesel","Manual","First",22.9,1248,74,5,5.25,10
"3656",5369,"Renault Duster 110PS Diesel RxZ Plus","Mumbai",2013,75000,"Diesel","Manual","Second",19.64,1461,108.45,5,5.4,11
"3657",5370,"Volkswagen Polo 1.2 MPI Comfortline","Mumbai",2014,15000,"Petrol","Manual","First",16.47,1198,74,5,3.9,10
"3658",5371,"Hyundai i20 Active 1.2 S","Mumbai",2015,12000,"Petrol","Manual","First",17.19,1197,81.86,5,5.8,9
"3659",5372,"BMW 5 Series 2013-2017 520d Luxury Line","Pune",2014,32000,"Diesel","Automatic","First",18.12,1995,190,5,30.5,10
"3660",5373,"Maruti Swift Dzire LDI","Hyderabad",2017,44504,"Diesel","Manual","First",23.4,1248,74,5,5.6,7
"3661",5375,"Maruti Swift LDI","Jaipur",2015,39437,"Diesel","Manual","First",28.4,1248,74,5,5.15,9
"3662",5376,"Hyundai Verna 1.6 CRDI AT SX Option","Coimbatore",2017,36931,"Diesel","Automatic","First",19.08,1582,126.2,5,9.48,7
"3663",5377,"Tata Nano XTA","Bangalore",2016,17800,"Petrol","Automatic","Second",21.9,624,37.48,4,2.38,8
"3664",5378,"Maruti Swift Dzire LXi","Hyderabad",2009,71346,"Petrol","Manual","First",17.5,1298,85.8,5,3.8,15
"3665",5379,"Hyundai i20 Asta Option 1.2","Delhi",2015,45000,"Petrol","Manual","Second",18.6,1197,81.83,5,5.5,9
"3666",5380,"Hyundai i20 1.2 Sportz","Hyderabad",2010,85155,"Petrol","Manual","First",17,1197,80,5,3.55,14
"3667",5381,"Maruti Ciaz ZXi","Mumbai",2015,48823,"Petrol","Manual","First",20.73,1373,91.1,5,6.35,9
"3668",5383,"Tata Indigo LX BSII","Hyderabad",2005,92000,"Diesel","Manual","Second",16.1,1405,70,5,1.1,19
"3669",5384,"Tata Zest Revotron 1.2T XM","Mumbai",2014,36000,"Petrol","Manual","First",17.57,1193,88.7,5,3.7,10
"3670",5387,"Tata Nano Twist XT","Coimbatore",2015,25811,"Petrol","Manual","Second",25.4,624,37.5,4,2.13,9
"3671",5388,"Hyundai Elantra CRDi S","Ahmedabad",2015,65000,"Diesel","Manual","First",22.7,1582,126.2,5,7.75,9
"3672",5389,"Tata Indica V2 eLS","Chennai",2017,100400,"Diesel","Manual","First",25,1396,69,5,2.85,7
"3673",5390,"Honda Amaze S i-Dtech","Jaipur",2014,76414,"Diesel","Manual","First",25.8,1498,98.6,5,4.95,10
"3674",5392,"BMW X3 xDrive 20d Expedition","Pune",2013,98000,"Diesel","Automatic","First",18.56,1995,190,5,17.5,11
"3675",5393,"Hyundai Grand i10 1.2 Kappa Magna","Pune",2010,45252,"Petrol","Manual","First",18.9,1197,81.86,5,2.25,14
"3676",5394,"Maruti Baleno Zeta 1.2","Delhi",2017,10300,"Petrol","Manual","First",21.4,1197,83.1,5,6.75,7
"3677",5395,"Hyundai Verna 1.6 CRDi AT SX","Kochi",2016,42024,"Diesel","Automatic","First",19.08,1582,126.2,5,9.73,8
"3678",5396,"Maruti Ertiga VDI","Kochi",2018,51236,"Diesel","Manual","First",25.47,1248,88.5,7,8.49,6
"3679",5398,"Maruti Ritz ZDi","Coimbatore",2015,42894,"Diesel","Manual","First",23.2,1248,73.94,5,5.59,9
"3680",5400,"Ford Ecosport 1.5 DV5 MT Titanium Optional","Delhi",2014,69000,"Diesel","Manual","First",22.7,1498,89.84,5,5.45,10
"3681",5401,"Hyundai i20 2015-2017 Sportz 1.2","Pune",2017,10000,"Petrol","Manual","First",18.6,1197,81.83,5,6.5,7
"3682",5402,"Honda Brio E MT","Chennai",2015,16000,"Petrol","Manual","First",19.4,1198,86.8,5,4.35,9
"3683",5403,"Honda Amaze S i-Dtech","Kolkata",2013,46992,"Diesel","Manual","First",25.8,1498,98.6,5,3.75,11
"3684",5404,"BMW 5 Series 2003-2012 520d","Pune",2010,170000,"Diesel","Automatic","Third",18.48,1995,177,5,12,14
"3685",5406,"Hyundai Grand i10 CRDi Magna","Jaipur",2015,50000,"Diesel","Manual","Second",24,1120,70,5,4,9
"3686",5407,"Nissan Micra Diesel XV","Kolkata",2011,39010,"Diesel","Manual","First",23.08,1461,63.1,5,2.6,13
"3687",5408,"Hyundai Grand i10 Sportz","Jaipur",2016,26946,"Petrol","Manual","First",18.9,1197,82,5,4.45,8
"3688",5409,"Hyundai EON Era","Pune",2015,28700,"Petrol","Manual","First",21.1,814,55.2,5,2.6,9
"3689",5413,"Maruti Ciaz 1.4 Delta","Coimbatore",2018,7784,"Petrol","Manual","First",20.73,1373,91.1,5,8.76,6
"3690",5415,"Maruti Dzire AMT VXI","Chennai",2017,42000,"Petrol","Automatic","First",22,1197,81.8,5,5.5,7
"3691",5417,"Renault Duster 110PS Diesel RxZ","Kolkata",2013,57000,"Diesel","Manual","First",19.01,1461,108.45,5,4.99,11
"3692",5418,"Hyundai Verna 1.6 SX","Chennai",2013,85350,"Diesel","Manual","Second",22.32,1582,126.32,5,5.7,11
"3693",5420,"BMW 3 Series Sport","Mumbai",2016,19000,"Diesel","Automatic","Second",21.76,1995,190,5,29.99,8
"3694",5421,"Ford EcoSport 1.5 Ti VCT MT Signature","Chennai",2018,13900,"Petrol","Manual","First",18.88,1499,110.4,5,9.5,6
"3695",5422,"Maruti Swift VDI BSIV","Hyderabad",2014,108000,"Diesel","Manual","First",25.2,1248,74,5,5.5,10
"3696",5424,"Tata Indica V2 DLS","Hyderabad",2013,62188,"Diesel","Manual","First",17.2,1396,53.5,5,2.95,11
"3697",5425,"Hyundai Grand i10 CRDi Sportz","Kochi",2015,58397,"Diesel","Manual","First",24,1120,70,5,4.9,9
"3698",5427,"Maruti Wagon R VXI AMT","Delhi",2016,30000,"Petrol","Automatic","First",22.5,998,67,5,4.25,8
"3699",5429,"Audi A4 2.0 TDI","Kolkata",2009,46000,"Diesel","Automatic","First",16.55,1968,147.51,5,9.95,15
"3700",5430,"Volkswagen Vento Diesel Highline","Bangalore",2012,65000,"Diesel","Manual","First",20.54,1598,103.6,5,5.5,12
"3701",5431,"Maruti Vitara Brezza ZDi Plus Dual Tone","Delhi",2016,22000,"Diesel","Manual","First",24.3,1248,88.5,5,8.25,8
"3702",5432,"Maruti Zen LX","Chennai",2002,99024,"Petrol","Manual","First",17.3,993,60,5,0.95,22
"3703",5433,"Hyundai i10 Era","Kochi",2016,34952,"Petrol","Manual","First",19.81,1086,68.05,5,4.01,8
"3704",5434,"Honda WR-V Edge Edition i-VTEC S","Kochi",2019,13913,"Petrol","Manual","First",17.5,1199,88.7,5,8.2,5
"3705",5435,"Honda City i DTEC VX","Chennai",2014,71000,"Diesel","Manual","Second",25.1,1498,98.6,5,6.2,10
"3706",5439,"Ford Figo Diesel ZXI","Kolkata",2012,110438,"Diesel","Manual","First",20,1399,68.05,5,3.5,12
"3707",5440,"Honda Jazz 1.2 V CVT i VTEC","Coimbatore",2017,66507,"Petrol","Automatic","Second",19,1199,88.7,5,5.43,7
"3708",5442,"Nissan Sunny XL CVT","Hyderabad",2014,32000,"Petrol","Automatic","First",17.97,1498,99.6,5,7.99,10
"3709",5443,"Skoda Octavia Ambiente 1.9 TDI MT","Coimbatore",2011,75378,"Diesel","Manual","First",18.7,1896,66,5,3.59,13
"3710",5444,"Chevrolet Beat Diesel LT","Chennai",2012,82697,"Diesel","Manual","First",25.44,936,57.6,5,1.9,12
"3711",5446,"Renault Duster 110PS Diesel RxZ","Chennai",2012,149000,"Diesel","Manual","First",19.01,1461,108.45,5,7.25,12
"3712",5447,"Mercedes-Benz GLA Class 200 d Style","Kochi",2016,26212,"Diesel","Automatic","First",17.9,2143,136,5,24.46,8
"3713",5448,"Tata Zest Revotron 1.2T XMS","Pune",2014,23500,"Petrol","Manual","Second",17.57,1193,88.7,5,3.9,10
"3714",5449,"Hyundai i20 1.2 Magna","Coimbatore",2013,56127,"Petrol","Manual","First",18.5,1197,80,5,5.15,11
"3715",5450,"Maruti Wagon R VXI AMT1.2","Mumbai",2015,26000,"Petrol","Automatic","First",21.5,1197,81.8,5,3.65,9
"3716",5451,"Hyundai Xcent 1.2 CRDi S","Kolkata",2016,26000,"Diesel","Manual","First",25.4,1186,73.97,5,5,8
"3717",5452,"Honda City 1.5 S MT","Kolkata",2009,42000,"Petrol","Manual","First",17,1497,118,5,2.3,15
"3718",5456,"Honda Amaze S i-Dtech","Kochi",2014,97439,"Diesel","Manual","First",25.8,1498,98.6,5,4.41,10
"3719",5457,"Maruti Wagon R LX BSII","Chennai",2006,40000,"Petrol","Manual","First",18.9,998,67.1,5,2,18
"3720",5460,"Audi A6 2011-2015 35 TDI Technology","Bangalore",2015,37500,"Diesel","Automatic","First",17.68,1968,174.33,5,32,9
"3721",5462,"Maruti Swift Dzire LDi","Ahmedabad",2010,83000,"Diesel","Manual","First",19.3,1248,73.9,5,2.75,14
"3722",5465,"Maruti Wagon R VXI","Jaipur",2017,35362,"Petrol","Manual","First",22.5,998,67.04,5,3.85,7
"3723",5467,"Maruti Zen Estilo 1.1 LX BSIII","Mumbai",2010,23000,"Petrol","Manual","First",18.2,1061,64,5,1.9,14
